similarity,md5,filename,name,query_filename,query_name,query_md5,ani
0.9997813347327911,73eb68c26c7c01f767514d90c3339af4,./refseq_sourmash_sketches/GCF_000005845.2_ASM584v2_genomic.fna.sig,,data/e.coli-K12.fasta,,d2ba384e,0.9999781313213286
0.7542421061838538,da1a36a6e831beb5efa199c4ddcc5b8f,./refseq_sourmash_sketches/GCF_013374815.1_ASM1337481v1_genomic.fna.sig,,data/e.coli-K12.fasta,,d2ba384e,0.9721898383200458
0.6889486573952593,b3b8f63577516015d1199c6e0d6be7d1,./refseq_sourmash_sketches/GCF_000008865.2_ASM886v2_genomic.fna.sig,,data/e.coli-K12.fasta,,d2ba384e,0.9634267173355751
0.671488546134891,3c410c0f2a7fa088044f98178d09f83b,./refseq_sourmash_sketches/GCF_000006925.2_ASM692v2_genomic.fna.sig,,data/e.coli-K12.fasta,,d2ba384e,0.9609567924721235
0.269701740575527,f0076251539db9eeefb6ab1585d70ae7,./refseq_sourmash_sketches/GCF_013892435.1_ASM1389243v1_genomic.fna.sig,,data/e.coli-K12.fasta,,d2ba384e,0.8771793008921018
0.2299265284702178,80cab11725eb72baf06b9a60428a2aa0,./refseq_sourmash_sketches/GCF_016904755.1_ASM1690475v2_genomic.fna.sig,,data/e.coli-K12.fasta,,d2ba384e,0.8632943691338871
0.09614711799177819,3d969081570d5294399d8964a7a23be6,./refseq_sourmash_sketches/GCF_000018045.1_ASM1804v1_genomic.fna.sig,,data/e.coli-K12.fasta,,d2ba384e,0.7912133876330616
0.0960596518848946,8f5bbad2169bff92c4ace0a38b008fa9,./refseq_sourmash_sketches/GCF_001558935.2_ASM155893v2_genomic.fna.sig,,data/e.coli-K12.fasta,,d2ba384e,0.7911413805852185
0.09319513688445727,0fd208d5918da9e2ef0a26b605180821,./refseq_sourmash_sketches/GCF_009648935.1_ASM964893v1_genomic.fna.sig,,data/e.coli-K12.fasta,,d2ba384e,0.7887499142836902
0.09317327035773637,e5be71a708f9d61c61a0287989f40867,./refseq_sourmash_sketches/GCF_003812345.1_ASM381234v1_genomic.fna.sig,,data/e.coli-K12.fasta,,d2ba384e,0.7887314057617237
0.09273593982331846,a40f779e4c53f8d48d038861c4dcadcb,./refseq_sourmash_sketches/GCF_018128425.1_ASM1812842v1_genomic.fna.sig,,data/e.coli-K12.fasta,,d2ba384e,0.7883604119490455
0.09186127875448263,642707fd123617cc54ef2c949a812195,./refseq_sourmash_sketches/GCF_004353845.1_ASM435384v1_genomic.fna.sig,,data/e.coli-K12.fasta,,d2ba384e,0.7876136762161512
0.0915332808536692,aa3fb8a878836d1b6a913aa079f55453,./refseq_sourmash_sketches/GCF_008693645.1_ASM869364v1_genomic.fna.sig,,data/e.coli-K12.fasta,,d2ba384e,0.7873319996920611
0.0915114143269483,f6e9e34f58e963a8c95074c5b034c608,./refseq_sourmash_sketches/GCF_900638065.1_55685_A01_genomic.fna.sig,,data/e.coli-K12.fasta,,d2ba384e,0.7873131889741531
0.09083355199860055,a037ed862eb62cd4ba609c450f00c46b,./refseq_sourmash_sketches/GCF_016893685.1_ASM1689368v1_genomic.fna.sig,,data/e.coli-K12.fasta,,d2ba384e,0.7867280408669917
0.09081168547187965,0ae81a0cdb441418e3e64cdd22eede4b,./refseq_sourmash_sketches/GCF_008693605.1_ASM869360v1_genomic.fna.sig,,data/e.coli-K12.fasta,,d2ba384e,0.7867090997673388
0.09022128925041546,0da447e7a9536dda7b204f2db5d56806,./refseq_sourmash_sketches/GCF_019047765.1_ASM1904776v1_genomic.fna.sig,,data/e.coli-K12.fasta,,d2ba384e,0.7861961321345429
0.0900244905099274,00e80bd8b18b15dafd6fe3044a31be4f,./refseq_sourmash_sketches/GCF_021278985.1_ASM2127898v1_genomic.fna.sig,,data/e.coli-K12.fasta,,d2ba384e,0.7860244714406365
0.08866876585323187,f0b5feb803a03fad99826bac1150a5a2,./refseq_sourmash_sketches/GCF_004684345.1_ASM468434v1_genomic.fna.sig,,data/e.coli-K12.fasta,,d2ba384e,0.7848326580280225
0.08611038222688708,a9f53edfffd3653e52f8bf95c4cb2d85,./refseq_sourmash_sketches/GCF_000006945.2_ASM694v2_genomic.fna.sig,,data/e.coli-K12.fasta,,d2ba384e,0.7825382083901637
0.08138721245517362,695402cc0bd01c1dcfa7c39466724aeb,./refseq_sourmash_sketches/GCF_000439255.1_ASM43925v1_genomic.fna.sig,,data/e.coli-K12.fasta,,d2ba384e,0.77813619572989
0.07245451643791893,f9b3aa8d80f7fcf4d60ab1ee3a874dcb,./refseq_sourmash_sketches/GCF_009176645.1_ASM917664v1_genomic.fna.sig,,data/e.coli-K12.fasta,,d2ba384e,0.7691420336726563
0.06914195749147206,1e98195687d1423c5c2c3e6b6e74e671,./refseq_sourmash_sketches/GCF_001984825.2_ASM198482v2_genomic.fna.sig,,data/e.coli-K12.fasta,,d2ba384e,0.7655510686639821
0.06896702527770489,85e8b24610b353668f003b98bbe2665d,./refseq_sourmash_sketches/GCF_022014715.1_ASM2201471v1_genomic.fna.sig,,data/e.coli-K12.fasta,,d2ba384e,0.7653571599826448
0.06868276043033325,f9f9ccda7abd477e77dc3b2ca2ebb834,./refseq_sourmash_sketches/GCF_015137655.1_ASM1513765v1_genomic.fna.sig,,data/e.coli-K12.fasta,,d2ba384e,0.7650411122377859
0.06855156127000787,7c7704824c25e2b91a0c68c5b5e2fcc4,./refseq_sourmash_sketches/GCF_001729805.1_ASM172980v1_genomic.fna.sig,,data/e.coli-K12.fasta,,d2ba384e,0.7648948468056164
0.06850782821656608,3a08f3d7cc450ffa207d380729fe74ed,./refseq_sourmash_sketches/GCF_000770155.1_ASM77015v1_genomic.fna.sig,,data/e.coli-K12.fasta,,d2ba384e,0.7648460356717979
0.06820169684247354,d7b548e3a2e9713029df41e5ae1c00dd,./refseq_sourmash_sketches/GCF_009036245.1_ASM903624v1_genomic.fna.sig,,data/e.coli-K12.fasta,,d2ba384e,0.7645035703820584
0.06800489810198548,adbd44c0395eb026dd18d872ead2ae8a,./refseq_sourmash_sketches/GCF_003594935.2_ASM359493v2_genomic.fna.sig,,data/e.coli-K12.fasta,,d2ba384e,0.7642826828277534
0.06774249978133473,8681af6426342095a98e8e0d7593ad6e,./refseq_sourmash_sketches/GCF_019665745.1_ASM1966574v1_genomic.fna.sig,,data/e.coli-K12.fasta,,d2ba384e,0.7639872694572593
