ID 1	ID 2	Label 1	Label 2	AAI	CDS count 1	CDS count 2	Matched count	Proteome cov.	ID param.	Cov. param.
917748556	274402637	/home/jshaw/scratch/DATABASES/refseq_all/GCF_006228385.1_ASM622838v1_genomic.fna	data/e.coli-K12.fasta	59.041166	3754	4326	1098	0.271782	0.400000	0.500000
764892056	274402637	/home/jshaw/scratch/DATABASES/refseq_all/GCF_002075285.3_ASM207528v3_genomic.fna	data/e.coli-K12.fasta	48.839229	5126	4326	376	0.079560	0.400000	0.500000
47301364	274402637	/home/jshaw/scratch/DATABASES/refseq_all/GCF_001028625.1_ASM102862v1_genomic.fna	data/e.coli-K12.fasta	50.304406	2696	4326	488	0.138992	0.400000	0.500000
100924948	274402637	/home/jshaw/scratch/DATABASES/refseq_all/GCF_001294575.1_ASM129457v1_genomic.fna	data/e.coli-K12.fasta	56.802741	4644	4326	1295	0.288740	0.400000	0.500000
506881450	274402637	/home/jshaw/scratch/DATABASES/refseq_all/GCF_002441855.2_ASM244185v2_genomic.fna	data/e.coli-K12.fasta	49.515342	4064	4326	365	0.087008	0.400000	0.500000
671407484	274402637	/home/jshaw/scratch/DATABASES/refseq_all/GCF_019797805.1_ASM1979780v1_genomic.fna	data/e.coli-K12.fasta	59.230281	2444	4326	961	0.283900	0.400000	0.500000
276913896	274402637	/home/jshaw/scratch/DATABASES/refseq_all/GCF_000349325.1_ASM34932v1_genomic.fna	data/e.coli-K12.fasta	48.861429	8607	4326	490	0.075775	0.400000	0.500000
492693466	274402637	/home/jshaw/scratch/DATABASES/refseq_all/GCF_013003985.1_ASM1300398v1_genomic.fna	data/e.coli-K12.fasta	53.531034	3782	4326	783	0.193143	0.400000	0.500000
383841396	274402637	/home/jshaw/scratch/DATABASES/refseq_all/GCF_005145005.1_ASM514500v1_genomic.fna	data/e.coli-K12.fasta	49.761391	2026	4326	338	0.106423	0.400000	0.500000
905184577	274402637	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900637665.1_52437_G01_genomic.fna	data/e.coli-K12.fasta	49.346725	5129	4326	397	0.083977	0.400000	0.500000
688910480	274402637	/home/jshaw/scratch/DATABASES/refseq_all/GCF_017310215.1_ASM1731021v1_genomic.fna	data/e.coli-K12.fasta	62.533875	4197	4326	1755	0.411827	0.400000	0.500000
213694196	274402637	/home/jshaw/scratch/DATABASES/refseq_all/GCF_007632255.1_ASM763225v1_genomic.fna	data/e.coli-K12.fasta	83.299753	4865	4326	3037	0.660864	0.400000	0.500000
103626540	274402637	/home/jshaw/scratch/DATABASES/refseq_all/GCF_003815695.1_ASM381569v1_genomic.fna	data/e.coli-K12.fasta	49.194560	5104	4326	386	0.081866	0.400000	0.500000
116691600	274402637	/home/jshaw/scratch/DATABASES/refseq_all/GCF_010728525.1_ASM1072852v1_genomic.fna	data/e.coli-K12.fasta	48.385929	5627	4326	366	0.073546	0.400000	0.500000
1050857744	274402637	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900105535.1_IMG-taxon_2634166282_annotated_assembly_genomic.fna	data/e.coli-K12.fasta	48.741628	4040	4326	430	0.102797	0.400000	0.500000
287742372	274402637	/home/jshaw/scratch/DATABASES/refseq_all/GCF_000960975.1_ASM96097v1_genomic.fna	data/e.coli-K12.fasta	50.987664	4472	4326	685	0.155717	0.400000	0.500000
266755860	274402637	/home/jshaw/scratch/DATABASES/refseq_all/GCF_001586155.1_ASM158615v1_genomic.fna	data/e.coli-K12.fasta	57.422420	6172	4326	1405	0.267670	0.400000	0.500000
544002924	274402637	/home/jshaw/scratch/DATABASES/refseq_all/GCF_005221285.1_ASM522128v1_genomic.fna	data/e.coli-K12.fasta	54.667434	2133	4326	717	0.222016	0.400000	0.500000
