similarity,md5,filename,name,query_filename,query_name,query_md5,ani,ani_low,ani_high
1.0,275ee11bb416581d92636c1fff704ef9,references/sourmash_d5-translate/Parks8k_GCA_002292085_1.LargeContigs.fna.sig,,references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna,,275ee11b,1.0,1.0,1.0
0.8014201849052625,1d2b49385cbb927124c1e642f6d9de21,references/sourmash_d5-translate/Parks8k_GCA_002432785_1.LargeContigs.fna.sig,,references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna,,275ee11b,0.9781062356825998,0.9775216438770186,0.9786774183716057
0.6880866172179844,d4a426f576e4d8462e85c65c8f21acab,references/sourmash_d5-translate/Parks8k_GCA_002380045_1.LargeContigs.fna.sig,,references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna,,275ee11b,0.9633061015934653,0.9625303416655568,0.9640689714943258
0.6842900833128274,a0be53085efac9bfef5eda1f6f1634ee,references/sourmash_d5-translate/Parks8k_GCA_002387495_1.LargeContigs.fna.sig,,references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna,,275ee11b,0.9627732709132084,0.9619911555361805,0.9635425157247717
0.6800014061236686,1d462e9cc425aa294530f599bd48cc5c,references/sourmash_d5-translate/Parks8k_GCA_002385035_1.LargeContigs.fna.sig,,references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna,,275ee11b,0.9621681598068776,0.9613788583700744,0.9629446128489272
0.6779976798959468,d0ef0697545e87233eb7b469256275ab,references/sourmash_d5-translate/Parks8k_GCA_002380585_1.LargeContigs.fna.sig,,references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna,,275ee11b,0.9618842658692216,0.9610916042712463,0.9626640894995131
0.6648855766864695,4448298f912912e1cf6c60a276d5105b,references/sourmash_d5-translate/Parks8k_GCA_002482365_1.LargeContigs.fna.sig,,references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna,,275ee11b,0.960007644216505,0.9591929426574602,0.9608095771470522
0.6605968994973108,9cdd715478b6eeaa3c36aa81ecabc83f,references/sourmash_d5-translate/Parks8k_GCA_002362825_1.LargeContigs.fna.sig,,references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna,,275ee11b,0.959386610672561,0.9585646777686109,0.9601957980542777
0.6584877139944458,428cc0da789ec9282154863bd2bb50b1,references/sourmash_d5-translate/Parks8k_GCA_002403755_1.LargeContigs.fna.sig,,references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna,,275ee11b,0.9590798521050158,0.958254358151411,0.9598926119793061
0.6545154146307167,b49a719b3a9b89281f811c6d50671265,references/sourmash_d5-translate/Parks8k_GCA_002338865_1.LargeContigs.fna.sig,,references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna,,275ee11b,0.9584997146374026,0.9576675051753533,0.9593192117146659
0.6513516363764194,e2be9b9d6740231285f773ab1b4d19b2,references/sourmash_d5-translate/Parks8k_GCA_002473225_1.LargeContigs.fna.sig,,references/D5/Parks8k_GCA_002292085_1.LargeContigs.fna,,275ee11b,0.9580353868317556,0.9571978200012468,0.9588602586922529
