anim,skani,sourmash max-containment,sourmash,fastani,mash
0.9883869960197471,0.9725103654780988,0.8272067009633108,0.60948983840523,0.7747761229037547,0.3570141046736063
0.9832606402105716,0.9789897299541342,0.8986232332197951,0.46062498616972225,0.7330407668074932,0.37806413779020115
0.9773968471957094,0.960530570616752,0.8710490438988312,0.6348791666396864,0.7427862821089979,0.5465532697826356
0.9834896087735189,0.9202742059965077,0.8000156036709773,0.4199683586071018,0.5363335726197647,0.3547309789862165
0.93186495020201,0.913978937351141,0.91373619389749,0.8888882097084931,0.8580432625751656,0.8445684940617185
0.9511192978581722,0.9476162311668479,0.9285715581320179,0.7924031053420693,0.9464361549032918,0.7180557869612505
0.9123794842709377,0.8980734353617575,0.16276892728665046,0.13334517799376572,0.2712120023830184,0.09404151283037486
0.9614867459161928,0.9556815710605181,0.6942830895623521,0.5599495786070166,0.42889233222611617,0.3855698790334822
0.9619896740369894,0.9479898452914531,0.7742800277494318,0.39807478200135316,0.5548801904282382,0.30424932665930016
0.9880832261235936,0.9805509652896558,0.9045091200718791,0.780016298047299,0.806295932191298,0.6909626211920753
0.9621841945956522,0.9476557037836385,0.8751753161776685,0.5988774890681502,0.8739555262639126,0.4564219537511392
0.9836358043855822,0.9700761837620067,0.9434462353720404,0.6865754129252498,0.8322379062377562,0.6320885302333715
0.8591871293651449,0.8108778843016263,0.5361221537798371,0.3181274351340862,0.6663450746058777,0.23860605037695395
0.9671764213448745,0.9595941449307976,0.830248667215693,0.5381209786665303,0.7668584999272833,0.34201909932115415
0.9385706507978936,0.8807087467496361,0.7540980666737719,0.2243488366625564,0.691901723871077,0.20818122547866819
0.9777143718722163,0.9741537048149895,0.9680941131195013,0.9355666953790194,0.9067493898176676,0.8717918532378902
0.8902600348430072,0.7226868322793021,0.3737617741592727,0.3494307497619408,0.529518024699691,0.3387570363314368
0.9918261774094851,0.9901726298742924,0.9862002974960522,0.932484057890818,0.9710363872508367,0.904695270345309
0.8903874904914587,0.8747969381930863,0.8757786816655566,0.839454065051781,0.8317646523119877,0.7942999711845462
0.8902383459139632,0.8269416404095932,0.5213267477513152,0.17926711686956093,0.12360355825125037,0.0642558641651282
0.9768697001868695,0.9373450096884858,0.7018484299761665,0.5075186628110536,0.8475117594997781,0.4707986094327725
0.9862633868097975,0.9662328881486363,0.8555951782448533,0.7574676152627234,0.6355057118542788,0.7411988062115303
0.8420868682823035,0.3882515102028337,0.42335000287432933,0.22956927697555318,0.33647535843517906,0.06377370892396445
0.909402028458723,0.8105293101000386,0.6650291328151253,0.27245239119704107,0.5820974573279306,0.1741302444130746
0.9438337684604436,0.9209546411616614,0.8878088064370941,0.8098943027256443,0.7962577552392428,0.6615275267158103
0.9812555453013259,0.9808631771808127,0.9798111582405217,0.967548547332785,0.9703361368492114,0.9600167082021889
0.9281368261599927,0.6336591292279946,0.5814654860954866,0.5420741996932199,0.6578534062058962,0.5173247735446204
0.8694785339093082,0.597506054395753,0.5409884410416045,0.4899350830522345,0.4201504172299935,0.45938651844227935
0.9949694409239627,0.9864337090738144,0.9625242313145563,0.9023610726078258,0.8657043427282145,0.8686397067478164
0.8975869086107129,0.8735921965692435,0.3090089617613686,0.08080545746516471,0.3871633344842189,0.05546832186677016
0.9570273371006602,0.8907339896727202,0.9097202300722076,0.45762175952853223,0.8255929639887969,0.4230706908217327
0.9582033933676808,0.9164794537651803,0.9439523863610675,0.6212017076945596,0.8755599513179142,0.47846099283490434
0.900943991300737,0.8735981252000201,0.8654221780866187,0.7786177085952828,0.8272709683969264,0.6461814466748155
0.9385015407269064,0.913787097192317,0.8557564590927248,0.6893928539258468,0.7204539149184573,0.6224655653756964
0.9188939164167998,0.9059885802267048,0.9025002216968941,0.7728308062214735,0.7152739885934427,0.6498865546688298
0.958845586163746,0.9443912373923707,0.8046382028759933,0.6134556407015694,0.7377195232944604,0.5025264723550382
0.8127004696767667,0.7942435150545664,0.6902421604160051,0.46274196357561825,0.43786825673387075,0.30939902928131585
0.9904392847001497,0.9863065717318389,0.9840100643255578,0.9349474716810405,0.9836068636386598,0.876001858194389
0.9775316688965136,0.9383135767482523,0.6157599854235909,0.2861603638367053,0.4676403795609875,0.19900463709290825
0.9974870702737538,0.9972441639527115,0.9924272170529175,0.9271267458584694,0.9668952647636732,0.8850789000215358
0.9541843069859381,0.9226436283496514,0.7868685194167483,0.43278842806919837,0.44809646440624695,0.3974898352398914
0.923144127604359,0.8808019537299144,0.7085337776554657,0.12646629659786285,0.05956250277862373,0.04845992164795669
0.8995313044894506,0.85627927508655,0.6102408566307692,0.3960124980431764,0.426086771880403,0.2465471945684926
0.9595793487138305,0.954263377731588,0.9361123298534747,0.8596941067669784,0.8589315962250427,0.8286559808199384
0.9444641567424706,0.9331085354210246,0.7439115706245611,0.702767693318349,0.9037047575571221,0.6206032707509954
0.9829601322063708,0.9797942587852148,0.9290820003815213,0.8599327996055228,0.8784091242213786,0.748354810235337
0.9803533757447441,0.9718504985207483,0.9215984100986213,0.4168120096466914,0.8221734990412072,0.33749282247946083
0.9750176472473219,0.9590647915133607,0.8155473379912577,0.6257327372619905,0.8717023462072696,0.5700468966751818
0.9620903089565263,0.9520236189339767,0.8317331799915004,0.7328470898362871,0.825080598193333,0.43761231167852666
0.9189838310639367,0.9162756143883155,0.33061952545718043,0.24386684237540737,0.5190652897223192,0.20864855009258007
0.8722759898844626,0.7586881665779674,0.4373730989131119,0.11935700448350274,0.37899302861321377,0.091412974737075
0.9303877012514246,0.9184584769223959,0.847504407730946,0.41891019007792474,0.5257662380708111,0.4001971192942517
0.9466501547789306,0.9535937912761133,0.9429859751027395,0.8350715700693261,0.9028764353048508,0.7837157047432687
0.9594676520968177,0.9538802647696669,0.9035766083673269,0.8786532285413137,0.6287919803648996,0.8111510949918136
0.9249251914679533,0.9095654939782989,0.795878911948044,0.5730718100514779,0.7938517462787203,0.4076014789266666
0.9893303120191985,0.9836763509978752,0.9649483452869406,0.48962003222707345,0.7785456547141049,0.36632575003929446
0.581515043152885,0.345216759010753,0.39711943711026265,0.3203316084258996,0.3440494166370297,0.26605596480610444
0.9376438950312366,0.9326181288524664,0.9034875572779032,0.8385384720765257,0.8398602362142138,0.7847663637714153
0.9711874767997287,0.9602822682452493,0.9520441155281963,0.9239619305726697,0.9410705898686487,0.8619975092814539
0.9557681512861941,0.9256206384630189,0.8482698124690029,0.5324148983973305,0.8227067687559209,0.4609754944085315
0.9760411145530052,0.9617223581193142,0.840051800614046,0.48389903944756574,0.733907988038251,0.2826054794298339
0.3795145102167434,0.2784704762323695,0.2686333808717371,0.22289276525295923,0.22103491852940987,0.19303199776789867
0.8835581508799786,0.8455856634091318,0.35803314544068415,-0.3790603552341653,0.2040787267699662,-0.3966869019548209
0.9442443803659252,0.8827603770679172,0.797335333603734,0.8254068563483301,0.8859857904438475,0.8290904791631706
0.8958218488149426,0.8579306648144934,0.7755598478839335,0.555540020431752,0.7672922848952216,0.42061131412916186
0.9547040348186894,0.919519082719048,0.6348468422901749,0.4846522000559147,0.6139960919441997,0.2692641977531676
0.9980362130768539,0.9946465332671065,0.9457482307052407,0.8867989271486696,0.8797627440256773,0.8445085166288491
0.9731527177803909,0.9633214041789485,0.9552763349330013,0.6156089842645933,0.8260648980145489,0.5066422325812859
